 30
 30

   12
    5
   13
   15
    7
   14
   17
   15
    3
    9
    5
    3
   12
   20
   15
   13
    5
   10
    2
   11
   11
   11
   11
   16
    8
   11
   13
   10
   16
   15

    8
   17
   17
   19
   17
    3
   17
   13
   15
    9
   17
   12
    1
   19
   13
   14
    1
    5
    6
   11
    6
    3
    9
    1
   14
    1
   20
   16
   13
   11

   0    0    18    517 
   0    1    24    686 
   0    2     7    221 
   0    3    22    614 
   0    4    14    413 
   0    5    23    660 
   0    6    13    375 
   0    7    24    692 
   0    8    22    619 
   0    9    25    709 
   0   10    14    407 
   0   11     9    265 
   0   12    27    760 
   0   13    19    548 
   0   14    24    675 
   0   15    27    772 
   0   16    16    469 
   0   17    27    762 
   0   18    25    702 
   0   19    19    541 
   0   20    27    756 
   0   21    11    327 
   0   22    14    392 
   0   23    11    315 
   0   24     9    262 
   0   25    28    785 
   0   26    12    334 
   0   27    16    467 
   0   28    18    527 
   0   29    24    686 
   1    0     8    239 
   1    1     7    209 
   1    2    11    319 
   1    3     8    249 
   1    4    25    702 
   1    5    11    311 
   1    6    27    767 
   1    7    20    572 
   1    8    27    754 
   1    9     9    277 
   1   10    12    353 
   1   11    17    494 
   1   12    27    767 
   1   13    18    517 
   1   14    24    676 
   1   15    18    517 
   1   16     9    267 
   1   17    10    284 
   1   18    19    536 
   1   19    24    668 
   1   20     8    247 
   1   21    17    496 
   1   22    13    372 
   1   23    27    763 
   1   24    20    583 
   1   25    14    413 
   1   26    27    752 
   1   27    27    777 
   1   28    16    464 
   1   29    20    576 
   2    0    22    619 
   2    1    17    479 
   2    2    12    345 
   2    3    19    552 
   2    4    10    288 
   2    5    11    312 
   2    6    14    415 
   2    7    22    623 
   2    8    10    290 
   2    9    15    419 
   2   10    25    698 
   2   11     9    267 
   2   12    26    736 
   2   13     8    233 
   2   14    14    400 
   2   15    18    513 
   2   16    22    623 
   2   17    18    507 
   2   18    19    545 
   2   19    18    507 
   2   20    22    623 
   2   21     7    200 
   2   22     8    224 
   2   23    24    676 
   2   24    23    666 
   2   25    14    415 
   2   26    28    790 
   2   27    23    654 
   2   28    21    605 
   2   29    10    287 
   3    0    21    593 
   3    1    19    546 
   3    2    16    471 
   3    3    28    791 
   3    4    11    314 
   3    5    13    384 
   3    6    26    749 
   3    7    23    648 
   3    8    26    726 
   3    9    11    312 
   3   10    13    389 
   3   11    23    643 
   3   12    19    539 
   3   13    23    644 
   3   14    26    742 
   3   15    24    690 
   3   16    24    678 
   3   17    24    693 
   3   18     9    262 
   3   19    27    769 
   3   20    20    561 
   3   21    15    427 
   3   22    21    590 
   3   23    20    580 
   3   24    22    639 
   3   25    10    288 
   3   26     8    242 
   3   27    11    322 
   3   28    13    365 
   3   29    11    330 
   4    0     8    239 
   4    1    17    481 
   4    2    21    603 
   4    3    28    790 
   4    4    12    334 
   4    5     8    224 
   4    6    27    777 
   4    7    19    537 
   4    8    14    415 
   4    9    12    347 
   4   10     9    258 
   4   11     7    207 
   4   12    26    732 
   4   13    28    789 
   4   14    16    453 
   4   15    20    583 
   4   16    27    767 
   4   17    25    717 
   4   18    10    283 
   4   19    20    562 
   4   20     7    203 
   4   21    24    684 
   4   22    27    751 
   4   23    23    661 
   4   24    27    751 
   4   25     8    226 
   4   26    10    297 
   4   27    10    293 
   4   28    26    747 
   4   29    13    365 
   5    0    11    331 
   5    1    11    329 
   5    2    12    343 
   5    3    21    609 
   5    4    13    377 
   5    5    19    531 
   5    6    10    290 
   5    7    16    453 
   5    8    26    746 
   5    9    17    493 
   5   10    24    678 
   5   11    16    472 
   5   12    13    373 
   5   13     8    227 
   5   14    17    477 
   5   15    27    759 
   5   16     7    220 
   5   17    10    282 
   5   18    19    540 
   5   19    10    279 
   5   20    22    636 
   5   21     8    231 
   5   22    10    287 
   5   23    21    589 
   5   24    28    790 
   5   25    15    440 
   5   26     7    203 
   5   27    27    759 
   5   28    13    377 
   5   29    15    430 
   6    0    12    337 
   6    1    16    470 
   6    2    13    376 
   6    3    28    789 
   6    4    11    312 
   6    5    27    753 
   6    6    15    420 
   6    7    14    401 
   6    8    18    511 
   6    9    27    767 
   6   10     9    275 
   6   11    15    439 
   6   12    25    720 
   6   13     7    201 
   6   14    12    344 
   6   15    20    559 
   6   16    23    646 
   6   17     7    215 
   6   18    22    639 
   6   19    15    418 
   6   20    23    664 
   6   21    26    745 
   6   22    14    414 
   6   23    22    623 
   6   24    13    388 
   6   25     8    240 
   6   26     8    224 
   6   27    11    312 
   6   28    24    668 
   6   29    14    399 
   7    0    12    334 
   7    1    26    732 
   7    2     8    237 
   7    3    11    317 
   7    4    12    345 
   7    5    27    754 
   7    6    13    387 
   7    7    20    565 
   7    8    22    637 
   7    9    17    493 
   7   10    11    318 
   7   11     8    239 
   7   12    17    488 
   7   13    24    676 
   7   14    20    569 
   7   15    24    685 
   7   16    23    642 
   7   17    15    426 
   7   18    10    289 
   7   19    23    663 
   7   20    10    285 
   7   21     7    205 
   7   22    26    731 
   7   23    23    653 
   7   24    15    435 
   7   25    10    292 
   7   26    28    788 
   7   27    24    693 
   7   28    19    553 
   7   29    23    642 
   8    0    28    797 
   8    1     9    255 
   8    2    17    482 
   8    3     9    268 
   8    4     9    273 
   8    5    18    521 
   8    6     8    238 
   8    7    20    578 
   8    8    16    456 
   8    9    17    473 
   8   10    24    670 
   8   11    17    485 
   8   12    23    664 
   8   13    12    336 
   8   14    20    574 
   8   15    16    464 
   8   16    18    528 
   8   17    10    302 
   8   18     8    250 
   8   19    20    572 
   8   20    10    295 
   8   21    12    335 
   8   22    10    295 
   8   23    19    538 
   8   24     9    270 
   8   25     9    257 
   8   26    12    340 
   8   27    26    748 
   8   28    24    682 
   8   29    21    587 
   9    0    15    430 
   9    1    15    444 
   9    2    13    374 
   9    3    16    462 
   9    4    20    558 
   9    5    17    489 
   9    6    12    335 
   9    7    20    566 
   9    8    18    521 
   9    9    27    753 
   9   10    21    601 
   9   11     8    245 
   9   12    15    418 
   9   13    24    688 
   9   14    15    419 
   9   15     7    219 
   9   16    27    764 
   9   17    22    633 
   9   18    16    466 
   9   19    11    319 
   9   20    20    576 
   9   21    28    779 
   9   22    16    469 
   9   23    19    539 
   9   24    27    755 
   9   25    11    329 
   9   26    20    570 
   9   27    22    616 
   9   28    23    655 
   9   29    16    446 
