 30
 30

   14
    7
   10
   14
   19
    1
   10
   17
   16
   14
    2
    4
    3
   12
   12
    5
    2
   19
   15
   13
    3
   15
    3
   14
    2
   11
    8
    5
    6
   14

    8
   19
    2
   12
    4
   16
   13
   15
   19
    7
    7
    1
    6
    5
    8
   17
   15
    5
   10
   12
    2
   13
    9
   13
    9
   14
    6
   14
    2
    7

   0    0    22    551 
   0    1    14    358 
   0    2    19    483 
   0    3    27    668 
   0    4    26    650 
   0    5    20    496 
   0    6    32    794 
   0    7    18    452 
   0    8    29    736 
   0    9    12    299 
   0   10    22    548 
   0   11    24    597 
   0   12    10    267 
   0   13    10    266 
   0   14    18    455 
   0   15    18    444 
   0   16    26    648 
   0   17    24    612 
   0   18    13    339 
   0   19    17    434 
   0   20    21    531 
   0   21    13    325 
   0   22    10    247 
   0   23    30    750 
   0   24    12    312 
   0   25    31    777 
   0   26    19    472 
   0   27    16    402 
   0   28    26    652 
   0   29    27    684 
   1    0    22    548 
   1    1    28    702 
   1    2    17    436 
   1    3    17    442 
   1    4    24    610 
   1    5    11    294 
   1    6    10    266 
   1    7    13    321 
   1    8    19    469 
   1    9    23    581 
   1   10    20    499 
   1   11    18    451 
   1   12    10    264 
   1   13    29    713 
   1   14     9    229 
   1   15    25    632 
   1   16    21    524 
   1   17    21    527 
   1   18     9    232 
   1   19    32    787 
   1   20    11    273 
   1   21    28    704 
   1   22    27    686 
   1   23    12    318 
   1   24    13    326 
   1   25    12    314 
   1   26    30    748 
   1   27    18    463 
   1   28    15    381 
   1   29    24    602 
   2    0    17    433 
   2    1    21    521 
   2    2    29    727 
   2    3    27    680 
   2    4    28    705 
   2    5    24    595 
   2    6    30    754 
   2    7    24    595 
   2    8    28    691 
   2    9    11    294 
   2   10    15    375 
   2   11    17    419 
   2   12    22    565 
   2   13     8    208 
   2   14    11    278 
   2   15    15    370 
   2   16    17    442 
   2   17    12    317 
   2   18    13    344 
   2   19    23    573 
   2   20    10    254 
   2   21    11    288 
   2   22     9    229 
   2   23    32    794 
   2   24     9    237 
   2   25    23    571 
   2   26    19    479 
   2   27    27    677 
   2   28     8    219 
   2   29     9    228 
   3    0    22    545 
   3    1    10    261 
   3    2    23    572 
   3    3    21    519 
   3    4    31    764 
   3    5    12    298 
   3    6    28    700 
   3    7    19    480 
   3    8    10    246 
   3    9    15    380 
   3   10    17    440 
   3   11    31    763 
   3   12    31    767 
   3   13    30    751 
   3   14    16    417 
   3   15    22    558 
   3   16    19    491 
   3   17    13    326 
   3   18    20    493 
   3   19    24    593 
   3   20    19    476 
   3   21    31    776 
   3   22    18    457 
   3   23    11    292 
   3   24    29    714 
   3   25    18    447 
   3   26    10    251 
   3   27    24    606 
   3   28    30    742 
   3   29    13    332 
   4    0    11    284 
   4    1    13    327 
   4    2    26    655 
   4    3    13    339 
   4    4    29    733 
   4    5    13    343 
   4    6     9    239 
   4    7    26    645 
   4    8    10    251 
   4    9    26    645 
   4   10    19    485 
   4   11    15    380 
   4   12    30    760 
   4   13    28    711 
   4   14     9    235 
   4   15     9    233 
   4   16    14    367 
   4   17    26    656 
   4   18    16    414 
   4   19     9    231 
   4   20    14    354 
   4   21    30    746 
   4   22    28    697 
   4   23    15    376 
   4   24    19    471 
   4   25    18    458 
   4   26    16    413 
   4   27    17    439 
   4   28    15    380 
   4   29    28    701 
   5    0    25    633 
   5    1    18    448 
   5    2    12    296 
   5    3    14    361 
   5    4    28    697 
   5    5    14    347 
   5    6    11    284 
   5    7    17    441 
   5    8    13    332 
   5    9    13    339 
   5   10    12    304 
   5   11    31    775 
   5   12    28    704 
   5   13    19    472 
   5   14    11    278 
   5   15    20    508 
   5   16    31    768 
   5   17    28    692 
   5   18    24    614 
   5   19    24    600 
   5   20    19    478 
   5   21    16    396 
   5   22    13    331 
   5   23    21    530 
   5   24    11    294 
   5   25    15    374 
   5   26    17    442 
   5   27    30    757 
