 20
 20

   19
   38
   20
   11
   49
   43
   31
   37
   44
   27
   38
    6
    1
   22
    1
   30
   29
   36
    2
    8

   36
   23
   17
   28
    9
   28
   40
   31
   41
   15
    6
   21
   22
   30
   33
   11
   20
   23
   36
   22

   0    0     4    258 
   0    1     5    328 
   0    2     6    406 
   0    3     9    581 
   0    4     5    352 
   0    5    12    767 
   0    6    10    651 
   0    7    11    695 
   0    8    12    771 
   0    9     4    267 
   0   10     6    424 
   0   11     5    345 
   0   12     6    400 
   0   13     3    210 
   0   14     9    573 
   0   15     4    274 
   0   16     9    588 
   0   17     8    531 
   0   18     3    215 
   0   19     7    447 
   1    0     4    301 
   1    1    10    665 
   1    2     7    480 
   1    3    11    723 
   1    4     5    352 
   1    5     6    434 
   1    6     6    429 
   1    7    10    656 
   1    8     3    222 
   1    9     3    244 
   1   10     7    499 
   1   11    11    697 
   1   12     8    564 
   1   13     8    563 
   1   14    10    684 
   1   15     9    584 
   1   16     5    345 
   1   17     4    293 
   1   18    10    634 
   1   19    10    652 
   2    0    11    726 
   2    1     5    339 
   2    2     5    355 
   2    3     4    261 
   2    4     4    254 
   2    5     7    495 
   2    6     7    489 
   2    7     8    541 
   2    8     9    621 
   2    9     9    588 
   2   10    10    658 
   2   11     6    403 
   2   12     5    353 
   2   13     9    602 
   2   14     7    473 
   2   15     5    319 
   2   16     5    352 
   2   17     7    488 
   2   18     3    245 
   2   19     7    472 
   3    0     3    246 
   3    1     6    383 
   3    2     9    623 
   3    3     7    475 
   3    4     8    533 
   3    5     3    232 
   3    6    12    783 
   3    7    12    785 
   3    8    12    769 
   3    9     8    534 
   3   10     6    418 
   3   11     3    226 
   3   12     4    312 
   3   13    11    755 
   3   14     8    550 
   3   15     9    608 
   3   16     4    288 
   3   17     4    258 
   3   18    11    715 
   3   19    12    775 
   4    0     4    314 
   4    1     7    482 
   4    2     9    573 
   4    3    11    705 
   4    4     3    226 
   4    5    11    724 
   4    6     3    205 
   4    7     9    621 
   4    8     6    439 
   4    9     3    215 
   4   10     7    484 
   4   11     9    575 
   4   12    12    771 
   4   13     4    313 
   4   14     9    612 
   4   15    10    661 
   4   16     3    214 
   4   17     4    283 
   4   18     7    492 
   4   19    11    756 
   5    0     7    454 
   5    1    12    775 
   5    2     6    385 
   5    3     7    476 
   5    4     3    252 
   5    5     6    379 
   5    6     5    336 
   5    7    11    755 
   5    8    10    684 
   5    9     8    533 
   5   10     9    589 
   5   11     3    230 
   5   12     3    243 
   5   13    10    661 
   5   14     7    484 
   5   15     8    553 
   5   16     9    577 
   5   17     4    275 
   5   18     9    572 
   5   19     9    607 
   6    0     8    511 
   6    1     3    250 
   6    2     7    449 
   6    3     6    380 
   6    4    10    642 
   6    5     8    530 
   6    6     7    472 
   6    7     5    334 
   6    8    11    714 
   6    9     6    405 
   6   10    11    702 
   6   11     7    504 
   6   12     6    421 
   6   13    12    796 
   6   14     6    400 
   6   15     5    332 
   6   16     3    241 
   6   17     7    446 
   6   18     8    533 
   6   19     7    449 
   7    0    12    781 
   7    1     6    395 
   7    2     3    238 
   7    3     7    444 
   7    4     4    274 
   7    5    11    710 
   7    6     3    241 
   7    7    11    730 
   7    8     5    331 
   7    9     6    433 
   7   10    11    747 
   7   11    10    648 
   7   12     5    377 
   7   13     5    341 
   7   14    10    650 
   7   15     4    277 
   7   16     8    551 
   7   17     3    225 
   7   18     6    398 
   7   19     8    567 
   8    0     5    367 
   8    1     9    626 
   8    2     3    245 
   8    3    11    697 
   8    4     3    216 
   8    5     3    218 
   8    6     7    462 
   8    7    12    775 
   8    8     7    492 
   8    9     6    416 
   8   10     6    399 
   8   11    11    727 
   8   12     8    533 
   8   13     5    326 
   8   14    12    788 
   8   15     3    252 
   8   16    12    785 
   8   17     3    212 
   8   18     4    296 
   8   19     9    591 
   9    0     9    571 
   9    1     7    464 
   9    2    10    643 
   9    3    12    789 
   9    4    10    649 
   9    5     9    574 
   9    6    10    660 
   9    7    11    751 
   9    8    10    660 
   9    9     3    208 
   9   10     5    355 
   9   11     4    277 
   9   12    10    655 
   9   13     6    397 
   9   14     9    571 
   9   15     4    292 
   9   16     5    345 
   9   17     9    620 
