 20
 20

   43
    2
   22
    1
   10
   42
   44
    2
   21
   17
   31
   45
   20
   10
    4
    7
    9
    4
   31
   38

   26
   16
   20
   31
   38
   25
   34
   11
   19
   23
   16
    7
    3
   11
   32
    1
   31
    2
   49
    8

   0    0    22    473 
   0    1    30    622 
   0    2    12    267 
   0    3    37    769 
   0    4    31    645 
   0    5    20    418 
   0    6    16    339 
   0    7    37    771 
   0    8    37    782 
   0    9    26    556 
   0   10    13    287 
   0   11    23    482 
   0   12    20    432 
   0   13    10    212 
   0   14    28    585 
   0   15    21    449 
   0   16    23    486 
   0   17    32    662 
   0   18    30    637 
   0   19    11    247 
   1    0    18    388 
   1    1    14    293 
   1    2    24    501 
   1    3    20    424 
   1    4    12    265 
   1    5    30    634 
   1    6    21    434 
   1    7    21    453 
   1    8    34    722 
   1    9    36    755 
   1   10    10    225 
   1   11    12    263 
   1   12    35    736 
   1   13    11    240 
   1   14    15    314 
   1   15    21    439 
   1   16    14    303 
   1   17    12    254 
   1   18    28    591 
   1   19    12    253 
   2    0    12    262 
   2    1    21    441 
   2    2    20    416 
   2    3    29    600 
   2    4    13    271 
   2    5    36    753 
   2    6    10    216 
   2    7    20    430 
   2    8    26    540 
   2    9    27    577 
   2   10    19    406 
   2   11    29    606 
   2   12    17    365 
   2   13    21    449 
   2   14    37    783 
   2   15    34    722 
   2   16    26    556 
   2   17    19    407 
   2   18    38    798 
   2   19    18    374 
   3    0    10    226 
   3    1    18    381 
   3    2    29    609 
   3    3    13    275 
   3    4    22    460 
   3    5    19    397 
   3    6    18    373 
   3    7    22    463 
   3    8    30    622 
   3    9    27    558 
   3   10    16    335 
   3   11    22    456 
   3   12    34    708 
   3   13    38    794 
   3   14    15    310 
   3   15    19    398 
   3   16    30    634 
   3   17    11    239 
   3   18    34    715 
   3   19    17    352 
   4    0    12    253 
   4    1    11    229 
   4    2    21    446 
   4    3    32    670 
   4    4    35    725 
   4    5    33    700 
   4    6    15    320 
   4    7    18    387 
   4    8    31    643 
   4    9    27    574 
   4   10    22    465 
   4   11    10    209 
   4   12    28    592 
   4   13    16    333 
   4   14    30    637 
   4   15    29    603 
   4   16    32    670 
   4   17    25    520 
   4   18    37    765 
   4   19    15    311 
   5    0    11    234 
   5    1    17    353 
   5    2    22    462 
   5    3    11    244 
   5    4    38    787 
   5    5    22    473 
   5    6    35    743 
   5    7    29    602 
   5    8    13    276 
   5    9    14    300 
   5   10    37    775 
   5   11    24    511 
   5   12    27    577 
   5   13    18    375 
   5   14    13    270 
   5   15    19    395 
   5   16    21    437 
   5   17    30    626 
   5   18    10    224 
   5   19    15    325 
   6    0    10    222 
   6    1    28    592 
   6    2    37    784 
   6    3    36    754 
   6    4    37    780 
   6    5    24    503 
   6    6    28    584 
   6    7    37    765 
   6    8    37    785 
   6    9    16    347 
   6   10    27    563 
   6   11    35    739 
   6   12    25    533 
   6   13    14    302 
   6   14    24    505 
   6   15    22    474 
   6   16    16    339 
   6   17    21    451 
   6   18    18    376 
   6   19    25    537 
   7    0    35    738 
   7    1    18    374 
   7    2    37    769 
   7    3    10    222 
   7    4    27    575 
   7    5    30    625 
   7    6    28    598 
   7    7    35    743 
   7    8    30    628 
   7    9    24    512 
   7   10    11    229 
   7   11    11    228 
   7   12    19    393 
   7   13    26    547 
