 20
 20

   41
    3
    9
    4
   13
   45
   48
    3
   39
    7
   37
    7
   22
    6
    3
   11
   43
   39
    8
   30

   48
   11
   37
   45
   20
    6
   17
   20
   11
   18
   14
   37
   42
    7
    4
    4
   43
   10
    6
   18

   0    0    18    406 
   0    1    17    374 
   0    2    35    761 
   0    3    27    598 
   0    4    32    692 
   0    5    27    582 
   0    6    30    660 
   0    7    21    465 
   0    8    22    480 
   0    9    34    736 
   0   10    24    534 
   0   11    34    737 
   0   12    13    279 
   0   13    20    434 
   0   14    19    419 
   0   15    35    760 
   0   16    36    791 
   0   17    36    781 
   0   18    25    555 
   0   19    22    472 
   1    0    16    351 
   1    1    28    618 
   1    2    35    768 
   1    3    26    561 
   1    4    19    422 
   1    5    22    474 
   1    6    19    411 
   1    7    25    540 
   1    8    30    654 
   1    9    18    403 
   1   10    10    221 
   1   11    15    333 
   1   12    14    308 
   1   13    29    623 
   1   14    20    450 
   1   15    35    755 
   1   16    31    673 
   1   17    25    544 
   1   18    20    429 
   1   19    17    385 
   2    0    36    789 
   2    1    35    760 
   2    2    34    741 
   2    3    13    295 
   2    4    20    431 
   2    5    25    539 
   2    6    33    727 
   2    7    22    483 
   2    8    22    488 
   2    9    31    671 
   2   10    27    580 
   2   11    14    309 
   2   12    33    713 
   2   13    24    515 
   2   14    11    242 
   2   15    22    493 
   2   16     9    204 
   2   17    33    723 
   2   18    13    288 
   2   19    24    518 
   3    0    34    750 
   3    1    30    644 
   3    2    27    587 
   3    3    19    419 
   3    4    30    649 
   3    5    22    480 
   3    6    10    232 
   3    7    11    257 
   3    8    26    562 
   3    9    18    403 
   3   10    35    763 
   3   11    22    492 
   3   12    19    426 
   3   13    28    611 
   3   14    21    466 
   3   15    10    235 
   3   16    11    256 
   3   17    37    796 
   3   18    29    629 
   3   19    30    662 
   4    0    36    783 
   4    1    17    371 
   4    2    12    266 
   4    3    23    495 
   4    4    27    579 
   4    5    29    627 
   4    6    16    360 
   4    7    20    444 
   4    8    15    333 
   4    9    37    796 
   4   10     9    210 
   4   11    16    343 
   4   12    25    553 
   4   13    16    351 
   4   14    29    639 
   4   15    32    702 
   4   16    37    795 
