 30
 30

    4
   19
   12
    5
    6
    9
    7
    5
   20
   10
   15
   20
   16
   20
   13
    4
    8
   14
    3
   12
    9
    4
   10
    6
    4
   10
   20
   17
   13
   17

   19
    8
   10
    5
   10
   17
   15
   16
    2
    1
   19
    1
    1
    3
   18
    6
   17
   18
    9
    8
   16
   17
   12
   10
    3
   12
   12
   17
   17
   13

   0    0    62    699 
   0    1    44    504 
   0    2    41    462 
   0    3    18    203 
   0    4    47    538 
   0    5    22    250 
   0    6    56    632 
   0    7    28    323 
   0    8    26    301 
   0    9    26    299 
   0   10    25    284 
   0   11    20    226 
   0   12    70    797 
   0   13    27    308 
   0   14    45    511 
   0   15    42    477 
   0   16    55    625 
   0   17    37    425 
   0   18    53    601 
   0   19    43    489 
   0   20    65    736 
   0   21    70    789 
   0   22    34    393 
   0   23    33    380 
   0   24    31    354 
   0   25    46    528 
   0   26    44    496 
   0   27    67    758 
   0   28    34    390 
   0   29    47    530 
   1    0    52    589 
   1    1    59    673 
   1    2    66    753 
   1    3    23    261 
   1    4    58    656 
   1    5    65    733 
   1    6    32    364 
   1    7    18    208 
   1    8    56    635 
   1    9    57    644 
   1   10    32    366 
   1   11    38    428 
   1   12    64    727 
   1   13    23    270 
   1   14    42    480 
   1   15    22    248 
   1   16    24    272 
   1   17    35    404 
   1   18    62    706 
   1   19    51    579 
   1   20    29    334 
   1   21    48    551 
   1   22    20    230 
   1   23    51    577 
   1   24    48    545 
   1   25    64    723 
   1   26    66    754 
   1   27    70    795 
   1   28    34    387 
   1   29    47    529 
   2    0    18    207 
   2    1    26    295 
   2    2    65    736 
   2    3    42    483 
   2    4    32    363 
   2    5    30    343 
   2    6    42    483 
   2    7    43    484 
   2    8    46    525 
   2    9    47    529 
   2   10    63    710 
   2   11    44    502 
   2   12    43    490 
   2   13    39    442 
   2   14    39    439 
   2   15    62    707 
   2   16    46    519 
   2   17    56    640 
   2   18    51    580 
   2   19    19    222 
   2   20    56    634 
   2   21    43    494 
   2   22    58    653 
   2   23    58    654 
   2   24    48    548 
   2   25    70    798 
   2   26    41    471 
   2   27    30    339 
   2   28    36    410 
   2   29    35    402 
   3    0    41    467 
   3    1    26    302 
   3    2    23    267 
   3    3    31    351 
   3    4    23    261 
   3    5    41    469 
   3    6    32    370 
   3    7    39    439 
   3    8    60    682 
   3    9    60    681 
   3   10    44    502 
   3   11    46    519 
   3   12    56    631 
   3   13    31    357 
   3   14    24    278 
   3   15    62    707 
   3   16    69    785 
   3   17    40    459 
   3   18    63    720 
   3   19    64    730 
   3   20    64    731 
   3   21    59    666 
   3   22    59    670 
   3   23    62    708 
   3   24    35    405 
   3   25    66    746 
   3   26    32    368 
   3   27    67    757 
   3   28    46    524 
   3   29    29    332 
   4    0    27    304 
   4    1    59    668 
   4    2    34    393 
   4    3    27    310 
   4    4    24    279 
   4    5    64    727 
   4    6    32    370 
   4    7    58    653 
   4    8    38    430 
   4    9    34    392 
   4   10    26    297 
   4   11    29    336 
   4   12    46    521 
   4   13    35    394 
   4   14    38    437 
   4   15    67    757 
   4   16    25    291 
   4   17    20    230 
   4   18    53    601 
   4   19    39    442 
   4   20    38    431 
   4   21    62    702 
   4   22    48    549 
   4   23    41    472 
   4   24    46    518 
   4   25    32    371 
   4   26    28    320 
   4   27    39    449 
   4   28    28    318 
   4   29    31    357 
   5    0    38    429 
   5    1    59    668 
   5    2    48    550 
   5    3    63    719 
   5    4    49    558 
   5    5    61    693 
   5    6    41    464 
   5    7    22    248 
   5    8    67    760 
   5    9    51    574 
   5   10    51    581 
   5   11    43    489 
   5   12    25    283 
   5   13    22    252 
   5   14    41    463 
   5   15    60    684 
   5   16    38    432 
   5   17    45    511 
   5   18    45    507 
   5   19    25    292 
   5   20    54    610 
   5   21    29    331 
   5   22    64    721 
   5   23    40    454 
   5   24    43    493 
   5   25    47    530 
   5   26    46    527 
   5   27    29    330 
   5   28    35    405 
   5   29    18    204 
   6    0    60    679 
   6    1    67    755 
   6    2    44    497 
   6    3    20    228 
   6    4    65    732 
   6    5    61    696 
   6    6    48    550 
   6    7    30    346 
   6    8    29    329 
   6    9    68    768 
   6   10    42    481 
   6   11    36    409 
   6   12    52    595 
   6   13    27    310 
   6   14    47    530 
   6   15    19    223 
   6   16    31    356 
   6   17    35    403 
   6   18    28    326 
   6   19    56    635 
   6   20    61    688 
   6   21    48    549 
