 20
 20

    2
   36
    7
   46
   12
   48
   14
   18
   25
   28
   14
    6
   15
    8
    7
   50
   12
   45
   50
   33

   19
   17
   24
   42
   15
    4
   23
   23
    1
   17
    2
   44
   36
   11
    9
   33
   49
   42
   49
   16

   0    0     0    367 
   0    1     0    428 
   0    2     0    426 
   0    3     0    559 
   0    4     0    301 
   0    5     0    328 
   0    6     0    705 
   0    7     0    455 
   0    8     0    481 
   0    9     0    656 
   0   10     0    308 
   0   11     0    245 
   0   12     0    703 
   0   13     0    328 
   0   14     0    648 
   0   15     0    713 
   0   16     0    777 
   0   17     0    689 
   0   18     0    272 
   0   19     0    660 
   1    0     0    774 
   1    1     0    220 
   1    2     0    595 
   1    3     0    755 
   1    4     0    591 
   1    5     0    548 
   1    6     0    434 
   1    7     0    409 
   1    8     0    386 
   1    9     0    568 
   1   10     0    273 
   1   11     0    201 
   1   12     0    218 
   1   13     0    799 
   1   14     0    384 
   1   15     0    585 
   1   16     0    337 
   1   17     0    341 
   1   18     0    278 
   1   19     0    535 
   2    0     0    253 
   2    1     0    453 
   2    2     0    298 
   2    3     0    252 
   2    4     0    728 
   2    5     0    732 
   2    6     0    527 
   2    7     0    559 
   2    8     0    740 
   2    9     0    238 
   2   10     0    526 
   2   11     0    351 
   2   12     0    503 
   2   13     0    648 
   2   14     0    490 
   2   15     0    556 
   2   16     0    636 
   2   17     0    559 
   2   18     0    419 
   2   19     0    424 
   3    0     0    433 
   3    1     0    225 
   3    2     0    313 
   3    3     0    736 
   3    4     0    608 
   3    5     0    369 
   3    6     0    360 
   3    7     0    546 
   3    8     0    631 
   3    9     0    302 
   3   10     0    288 
   3   11     0    710 
   3   12     0    755 
   3   13     0    604 
   3   14     0    627 
   3   15     0    234 
   3   16     0    342 
   3   17     0    337 
   3   18     0    312 
   3   19     0    428 
   4    0     0    234 
   4    1     0    378 
   4    2     0    537 
   4    3     0    649 
   4    4     0    270 
   4    5     0    634 
   4    6     0    233 
   4    7     0    613 
   4    8     0    687 
   4    9     0    241 
   4   10     0    410 
   4   11     0    414 
   4   12     0    688 
   4   13     0    376 
   4   14     0    289 
   4   15     0    779 
   4   16     0    576 
