 20
 20

    2
   24
   12
   32
   20
   21
   43
   47
    5
   36
   17
   17
   23
   14
   49
   38
   10
   36
   28
   47

   38
   14
   14
   26
   30
   42
   24
   44
   41
   13
   32
   19
   11
   25
   35
   40
   16
   22
    5
   30

   0    0     0    726 
   0    1     0    519 
   0    2     0    650 
   0    3     0    673 
   0    4     0    641 
   0    5     0    226 
   0    6     0    313 
   0    7     0    645 
   0    8     0    794 
   0    9     0    631 
   0   10     0    367 
   0   11     0    311 
   0   12     0    492 
   0   13     0    523 
   0   14     0    461 
   0   15     0    464 
   0   16     0    273 
   0   17     0    379 
   0   18     0    302 
   0   19     0    293 
   1    0     0    432 
   1    1     0    384 
   1    2     0    758 
   1    3     0    505 
   1    4     0    761 
   1    5     0    494 
   1    6     0    499 
   1    7     0    336 
   1    8     0    780 
   1    9     0    224 
   1   10     0    535 
   1   11     0    761 
   1   12     0    731 
   1   13     0    753 
   1   14     0    249 
   1   15     0    292 
   1   16     0    631 
   1   17     0    618 
   1   18     0    309 
   1   19     0    750 
   2    0     0    262 
   2    1     0    790 
   2    2     0    551 
   2    3     0    286 
   2    4     0    363 
   2    5     0    428 
   2    6     0    502 
   2    7     0    604 
   2    8     0    222 
   2    9     0    580 
   2   10     0    377 
   2   11     0    308 
   2   12     0    582 
   2   13     0    541 
   2   14     0    523 
   2   15     0    797 
   2   16     0    321 
   2   17     0    218 
   2   18     0    424 
   2   19     0    358 
   3    0     0    252 
   3    1     0    205 
   3    2     0    612 
   3    3     0    266 
   3    4     0    610 
   3    5     0    709 
   3    6     0    567 
   3    7     0    783 
   3    8     0    253 
   3    9     0    261 
   3   10     0    703 
   3   11     0    698 
   3   12     0    200 
   3   13     0    510 
   3   14     0    701 
   3   15     0    633 
   3   16     0    294 
   3   17     0    740 
   3   18     0    525 
   3   19     0    564 
   4    0     0    548 
   4    1     0    652 
   4    2     0    767 
   4    3     0    547 
   4    4     0    497 
   4    5     0    585 
   4    6     0    307 
   4    7     0    730 
   4    8     0    691 
   4    9     0    408 
   4   10     0    660 
   4   11     0    547 
   4   12     0    494 
   4   13     0    202 
   4   14     0    399 
   4   15     0    273 
   4   16     0    672 
   4   17     0    721 
   4   18     0    668 
   4   19     0    527 
   5    0     0    766 
   5    1     0    795 
   5    2     0    238 
   5    3     0    381 
   5    4     0    368 
   5    5     0    522 
   5    6     0    296 
   5    7     0    372 
   5    8     0    648 
   5    9     0    483 
   5   10     0    465 
   5   11     0    293 
   5   12     0    296 
   5   13     0    242 
   5   14     0    775 
   5   15     0    421 
   5   16     0    259 
   5   17     0    360 
   5   18     0    414 
   5   19     0    660 
   6    0     0    261 
   6    1     0    342 
   6    2     0    481 
   6    3     0    741 
   6    4     0    800 
   6    5     0    575 
   6    6     0    318 
