 30
 30

   50
   21
   35
   19
   24
   37
    1
   39
   26
    9
   25
    7
   21
   43
    1
   36
    7
    6
   31
   31
   13
   48
   38
   29
   49
    5
    2
   10
    1
   18

   35
   25
    7
    7
   13
   20
    7
   45
   47
   18
   15
    8
   30
    8
   26
   49
   32
   15
   26
   17
   28
    9
   14
   41
   41
    9
   16
    1
   32
   41

   0    0    16    377 
   0    1    19    449 
   0    2    29    688 
   0    3    34    792 
   0    4    27    639 
   0    5    25    587 
   0    6    16    390 
   0    7    32    745 
   0    8    30    695 
   0    9    27    627 
   0   10    32    756 
   0   11    33    766 
   0   12    21    488 
   0   13    21    505 
   0   14    17    412 
   0   15    16    373 
   0   16    24    570 
   0   17    13    316 
   0   18    33    765 
   0   19    10    245 
   0   20    13    322 
   0   21    10    241 
   0   22    11    256 
   0   23    16    371 
   0   24    22    531 
   0   25    29    684 
   0   26    16    376 
   0   27    20    476 
   0   28    14    326 
   0   29    25    591 
   1    0    19    457 
   1    1    10    248 
   1    2    11    272 
   1    3    13    309 
   1    4    19    447 
   1    5    11    257 
   1    6    28    664 
   1    7    22    514 
   1    8    10    232 
   1    9    29    686 
   1   10    16    391 
   1   11    26    609 
   1   12    23    553 
   1   13     9    210 
   1   14    16    372 
   1   15    26    624 
   1   16    27    625 
   1   17    26    622 
   1   18    16    386 
   1   19    30    704 
   1   20    32    745 
   1   21    30    708 
   1   22    31    737 
   1   23    11    269 
   1   24    31    739 
   1   25    15    365 
   1   26    22    517 
   1   27    27    644 
   1   28    29    675 
   1   29    21    487 
   2    0    25    586 
   2    1    19    442 
   2    2    11    261 
   2    3    11    268 
   2    4    10    253 
   2    5    33    769 
   2    6    33    763 
   2    7    12    283 
   2    8    15    360 
   2    9    15    347 
   2   10    12    283 
   2   11    31    722 
   2   12    16    385 
   2   13    32    750 
   2   14    11    269 
   2   15    31    728 
   2   16     9    215 
   2   17    29    686 
   2   18    23    537 
   2   19    21    496 
   2   20    16    388 
   2   21    27    633 
   2   22    26    614 
   2   23    14    330 
   2   24    23    554 
   2   25    12    298 
   2   26    13    305 
   2   27    17    404 
   2   28    28    653 
   2   29    22    521 
   3    0    33    773 
   3    1    11    274 
   3    2    20    481 
   3    3    17    415 
   3    4    21    502 
   3    5    26    620 
   3    6    33    776 
   3    7    19    451 
   3    8    17    399 
   3    9    18    438 
   3   10    22    512 
   3   11    33    775 
   3   12    16    393 
   3   13    33    769 
   3   14    16    390 
   3   15    34    799 
   3   16    20    483 
   3   17    16    387 
   3   18     9    209 
   3   19    17    415 
   3   20    33    785 
   3   21    10    233 
   3   22    21    501 
   3   23    30    706 
   3   24    30    716 
   3   25    10    236 
   3   26    30    695 
   3   27    14    346 
   3   28    20    473 
   3   29    23    540 
   4    0     9    227 
   4    1    16    374 
   4    2    25    583 
   4    3     9    222 
   4    4     9    209 
   4    5    12    294 
   4    6    12    300 
   4    7    13    317 
   4    8    13    322 
   4    9    19    452 
   4   10    17    416 
   4   11    17    401 
   4   12    28    661 
   4   13    24    575 
   4   14    18    434 
   4   15    30    696 
   4   16    21    497 
   4   17    22    525 
   4   18    31    726 
   4   19    28    657 
   4   20     9    217 
   4   21    25    594 
   4   22    22    518 
   4   23    29    679 
   4   24    31    738 
   4   25    15    369 
   4   26    16    374 
   4   27    21    486 
   4   28    33    783 
   4   29    15    349 
   5    0    14    332 
   5    1    22    513 
   5    2    32    759 
   5    3    25    596 
   5    4    33    773 
   5    5    21    506 
   5    6    21    503 
   5    7    30    716 
   5    8    27    633 
   5    9    33    780 
   5   10    31    726 
   5   11    17    398 
   5   12    33    776 
   5   13    24    560 
   5   14    12    282 
   5   15    21    497 
   5   16    24    565 
   5   17    29    693 
   5   18    13    311 
   5   19    15    369 
   5   20    29    686 
   5   21    30    712 
   5   22    14    326 
   5   23    19    459 
   5   24    30    712 
   5   25    22    513 
   5   26    12    291 
   5   27    14    341 
   5   28    11    268 
   5   29    13    309 
   6    0    32    746 
   6    1    17    413 
   6    2    23    537 
   6    3    26    618 
   6    4     8    200 
   6    5    19    446 
   6    6    29    677 
   6    7    22    528 
   6    8     8    200 
   6    9    28    663 
   6   10    29    673 
   6   11    29    693 
   6   12    28    649 
   6   13    10    243 
   6   14    19    448 
   6   15    23    549 
   6   16    25    587 
   6   17    26    608 
   6   18    16    371 
   6   19    11    273 
   6   20    29    676 
   6   21    33    786 
   6   22    22    520 
   6   23    21    489 
   6   24    11    266 
   6   25    12    281 
   6   26    22    511 
   6   27    34    800 
   6   28    22    529 
   6   29    19    443 
   7    0    26    605 
   7    1    26    608 
   7    2    29    675 
   7    3    24    562 
   7    4     8    201 
   7    5    22    529 
   7    6    22    511 
   7    7    31    717 
   7    8    15    357 
   7    9    18    421 
   7   10    21    499 
   7   11    23    547 
   7   12    33    765 
   7   13    21    493 
   7   14    11    277 
   7   15    27    644 
   7   16    14    329 
   7   17    18    430 
   7   18    12    288 
   7   19    12    285 
   7   20    14    346 
   7   21    20    470 
   7   22    32    751 
   7   23    21    503 
   7   24    23    537 
   7   25    27    636 
   7   26    13    303 
   7   27    11    271 
   7   28    13    313 
   7   29    21    489 
   8    0    22    509 
   8    1    25    594 
   8    2    12    284 
   8    3    25    598 
   8    4    14    336 
   8    5    16    390 
   8    6    12    288 
   8    7    33    786 
   8    8    31    739 
   8    9    32    757 
   8   10    28    661 
   8   11    32    747 
   8   12    19    443 
   8   13    28    667 
   8   14    18    417 
   8   15    13    311 
   8   16    22    515 
   8   17    19    441 
   8   18    12    298 
   8   19    14    342 
   8   20    33    776 
   8   21    24    568 
   8   22    29    672 
   8   23    19    442 
   8   24    29    671 
   8   25    29    691 
   8   26    13    315 
   8   27    29    683 
   8   28    26    607 
   8   29    22    531 
   9    0    21    486 
   9    1    26    604 
   9    2    25    578 
   9    3    31    730 
   9    4    19    451 
   9    5    20    485 
   9    6    25    601 
   9    7    26    607 
   9    8     9    220 
   9    9    16    391 
   9   10    26    620 
   9   11    24    559 
   9   12    21    498 
