 30
 30

   27
   35
   27
   27
   50
   27
   50
   28
   14
   23
   20
    5
   17
    4
   17
    9
   46
   29
   13
   19
   37
    9
   46
   11
   39
   47
   46
    5
   33
    6

   26
   21
    2
   11
   17
   32
   20
   14
   33
   41
    7
   36
   46
    4
   32
   34
   26
   45
   44
   25
   24
   33
   24
   44
   24
   10
   24
   18
   40
    9

   0    0    10    664 
   0    1     9    612 
   0    2     6    454 
   0    3     4    274 
   0    4     5    360 
   0    5     7    461 
   0    6    11    763 
   0    7     9    642 
   0    8     8    520 
   0    9     8    569 
   0   10     7    515 
   0   11    11    721 
   0   12     6    415 
   0   13     5    352 
   0   14     7    487 
   0   15     7    493 
   0   16     3    246 
   0   17     7    483 
   0   18     9    587 
   0   19     6    415 
   0   20     3    237 
   0   21     8    578 
   0   22     8    567 
   0   23     4    298 
   0   24     7    486 
   0   25     5    361 
   0   26     3    215 
   0   27    11    759 
   0   28    11    738 
   0   29     9    646 
   1    0     7    485 
   1    1     3    224 
   1    2    10    712 
   1    3    12    791 
   1    4     3    257 
   1    5     3    238 
   1    6     5    346 
   1    7     8    542 
   1    8     5    334 
   1    9     9    644 
   1   10     6    428 
   1   11    12    796 
   1   12     9    633 
   1   13     7    484 
   1   14     4    275 
   1   15     7    474 
   1   16     3    246 
   1   17     5    387 
   1   18     7    468 
   1   19     8    526 
   1   20     4    261 
   1   21     6    420 
   1   22     6    443 
   1   23     3    230 
   1   24     6    397 
   1   25     3    211 
   1   26    10    710 
   1   27     6    404 
   1   28     9    628 
   1   29     3    253 
   2    0     5    340 
   2    1    12    787 
   2    2     3    219 
   2    3     4    281 
   2    4     7    501 
   2    5     9    585 
   2    6     7    489 
   2    7     4    282 
   2    8    10    709 
   2    9     6    447 
   2   10     4    266 
   2   11    10    651 
   2   12    10    692 
   2   13     7    463 
   2   14     8    539 
   2   15    10    672 
   2   16     8    579 
   2   17    10    682 
   2   18     3    238 
   2   19     5    350 
   2   20     7    501 
   2   21     5    335 
   2   22    10    663 
   2   23    11    718 
   2   24     3    250 
   2   25     9    619 
   2   26     6    423 
   2   27     9    643 
   2   28     8    553 
   2   29    10    657 
   3    0     4    289 
   3    1    11    717 
   3    2     7    472 
   3    3     3    234 
   3    4    10    665 
   3    5     8    556 
   3    6     6    403 
   3    7     7    485 
   3    8     4    322 
   3    9     6    443 
   3   10    11    748 
   3   11     4    279 
   3   12     4    308 
   3   13     8    564 
   3   14     6    448 
   3   15     6    451 
   3   16    11    715 
   3   17     8    563 
   3   18     5    325 
   3   19    11    761 
   3   20    10    655 
   3   21     4    271 
   3   22     6    427 
   3   23     9    620 
   3   24     9    644 
   3   25     6    437 
   3   26     3    217 
   3   27     5    361 
   3   28    10    712 
   3   29     9    625 
   4    0     3    217 
   4    1     8    551 
   4    2     4    295 
   4    3     9    623 
   4    4     5    373 
   4    5     6    417 
   4    6     4    319 
   4    7     8    539 
   4    8     8    523 
   4    9     3    245 
   4   10     9    605 
   4   11    11    744 
   4   12     3    224 
